"income","spread","loan.amount","high.rate","black","woman"
127,0,35,0,0,0
127,0,238,0,0,0
52,0,385,0,0,0
360,0,398,0,0,1
192,0,99,0,0,0
126,0,417,0,0,0
126,0,95,0,0,0
332,0,460,0,0,0
38,0,165,0,0,1
253,0,320,0,0,0
253,0,60,0,0,0
240,0,237,0,0,0
130,0,54,0,0,1
72,0,315,0,0,1
77,0,194,0,0,0
352,0,877,0,0,0
147,0,170,0,0,0
148,0,200,0,0,0
125,0,223,0,0,0
125,0,28,0,0,0
62,0,232,0,0,0
62,0,17,0,0,0
1665,0,394,0,0,0
108,0,158,0,0,0
149,0,308,0,0,1
85,0,240,0,0,0
1665,0,79,0,0,0
630,0,1128,0,0,1
87,0,170,0,0,0
76,0,96,0,0,1
46,0,97,0,0,0
240,0,70,0,0,0
330,0,658,0,0,0
69,0,269,0,0,0
112,3.02,295,1,0,0
90,0,206,0,0,0
90,0,39,0,0,0
118,0,240,0,0,0
80,0,268,0,0,1
80,0,67,0,0,1
240,0,560,0,0,0
104,0,234,0,0,0
104,0,44,0,0,0
260,0,230,0,0,0
47,0,225,0,0,1
47,0,75,0,0,1
106,0,310,0,0,0
52,0,200,0,0,0
61,0,196,0,0,0
360,0,172,0,0,0
31,0,128,0,0,0
75,0,168,0,0,0
75,0,18,0,0,0
78,0,241,0,1,0
273,0,39,0,0,0
500,0,192,0,0,0
500,0,186,0,0,0
249,0,333,0,0,1
128,3.62,191,1,0,0
128,0,191,0,0,0
112,0,191,0,0,0
144,3.4,191,1,0,0
144,3.02,191,1,0,0
168,0,29,0,0,0
45,0,180,0,0,0
83,4.09,265,1,0,0
62,0,318,0,0,0
70,0,200,0,0,1
70,0,204,0,0,0
36,0,211,0,0,0
78,0,211,0,0,0
137,0,280,0,0,0
35,0,190,0,0,0
517,3.07,217,1,0,0
517,0,216,0,0,0
77,0,250,0,0,0
40,4,180,1,1,1
75,4.11,255,1,0,0
45,0,144,0,0,1
45,0,27,0,0,1
39,3.05,161,1,0,1
37,0,195,0,0,0
48,0,201,0,0,0
127,0,280,0,0,1
164,0,70,0,0,1
19,0,51,0,0,1
78,0,142,0,0,0
68,0,200,0,0,0
18,0,50,0,0,0
36,0,210,0,0,1
106,4.53,220,1,0,0
100,0,19,0,0,0
100,0,240,0,0,0
107,0,293,0,0,0
54,0,209,0,1,0
47,0,271,0,0,0
100,4.01,230,1,0,0
45,0,159,0,1,0
42,0,186,0,0,0
66,4.21,197,1,0,0
108,0,284,0,0,1
60,0,32,0,0,1
34,0,122,0,0,1
35,0,185,0,0,0
137,0,158,0,0,0
30,0,170,0,0,0
60,0,201,0,0,1
92,4.48,262,1,0,0
53,0,185,0,0,0
56,4.09,265,1,0,0
38,0,142,0,0,0
38,0,47,0,0,0
56,0,164,0,1,0
56,0,41,0,1,0
88,4.47,265,1,0,0
84,0,252,0,0,0
78,0,258,0,0,1
41,0,225,0,0,0
44,0,220,0,1,0
43,0,194,0,1,0
35,0,150,0,1,1
120,0,133,0,0,1
50,0,202,0,1,0
66,4.26,265,1,0,0
131,0,247,0,0,0
96,0,139,0,0,1
96,0,28,0,0,1
32,0,125,0,0,0
36,0,210,0,0,0
240,0,184,0,0,0
120,0,180,0,0,0
65,0,197,0,0,1
32,0,153,0,1,1
52,0,127,0,0,0
92,0,160,0,0,1
44,3.12,120,1,0,0
41,0,120,0,0,1
240,0,180,0,0,0
462,0,207,0,0,0
37,0,110,0,0,0
62,0,164,0,1,0
46,0,120,0,0,0
51,0,206,0,0,0
52,0,268,0,0,0
159,0,214,0,0,0
159,0,28,0,0,0
94,3.18,179,1,0,1
36,0,139,0,0,1
43,0,190,0,0,0
77,4.11,265,1,0,1
82,3.87,205,1,0,0
210,0,159,0,0,0
63,0,280,0,0,1
112,3.14,191,1,0,0
49,0,198,0,1,1
132,0,173,0,0,1
54,3.24,160,1,0,0
108,0,208,0,0,0
98,0,204,0,0,0
96,0,26,0,0,0
102,3.08,184,1,1,1
129,0,197,0,0,1
129,0,37,0,0,1
60,0,300,0,1,0
124,0,442,0,0,0
126,0,237,0,0,0
157,0,351,0,0,0
50,0,65,0,0,0
70,3.12,263,1,0,0
49,3.39,160,1,0,0
33,0,215,0,1,1
96,0,190,0,0,0
240,0,180,0,0,0
55,0,89,0,0,0
27,0,85,0,1,1
85,0,192,0,0,0
48,0,155,0,0,0
90,0,240,0,0,1
71,0,254,0,0,0
140,0,108,0,1,0
28,0,160,0,1,1
1080,0,170,0,0,0
83,3.03,260,1,0,0
121,0,117,0,0,0
121,0,117,0,0,0
71,0,230,0,0,0
172,0,23,0,0,0
25,0,58,0,0,1
153,0,159,0,0,0
75,0,180,0,0,0
56,0,120,0,0,1
56,0,30,0,0,1
279,0,468,0,0,0
740,0,800,0,0,0
63,0,230,0,0,0
219,0,292,0,0,0
219,0,267,0,0,0
228,0,315,0,0,0
153,0,20,0,0,0
378,0,179,0,0,0
302,0,792,0,0,0
289,0,380,0,0,0
289,0,71,0,0,0
39,0,200,0,0,0
105,0,192,0,0,0
105,0,36,0,0,0
51,0,150,0,0,0
46,0,37,0,0,0
42,0,182,0,0,0
71,0,225,0,0,0
79,3.34,231,1,0,0
66,0,18,0,0,1
69,0,244,0,0,0
92,0,173,0,0,0
92,0,58,0,0,0
54,0,255,0,0,0
42,0,34,0,0,0
48,0,127,0,0,1
66,0,144,0,0,1
164,0,390,0,0,0
164,0,49,0,0,0
263,0,417,0,0,0
406,0,367,0,0,0
46,0,132,0,0,1
65,0,230,0,0,1
74,0,130,0,0,0
74,6.8,33,1,0,0
47,0,186,0,0,1
267,0,280,0,0,0
217,0,572,0,0,0
66,0,221,0,0,0
53,0,54,0,0,0
53,0,161,0,0,0
26,0,150,0,0,1
96,0,120,0,0,0
87,0,216,0,0,1
51,0,176,0,0,1
161,0,180,0,0,0
103,0,218,0,0,0
103,0,73,0,0,1
295,0,1432,0,0,0
275,0,264,0,0,0
946,0,533,0,0,0
244,0,405,0,0,0
96,0,296,0,0,0
194,0,300,0,0,0
324,0,49,0,0,0
614,0,700,0,0,1
324,0,388,0,0,0
600,0,417,0,0,0
65,0,77,0,0,0
161,0,340,0,0,0
192,0,417,0,0,1
192,0,123,0,0,1
341,0,406,0,0,0
341,0,336,0,0,0
486,0,750,0,0,0
206,0,400,0,0,0
177,0,160,0,0,0
264,0,369,0,0,0
320,0,406,0,0,0
243,0,356,0,0,0
300,0,350,0,0,0
130,0,180,0,0,0
125,0,417,0,0,0
300,0,286,0,0,0
248,0,240,0,0,0
167,0,160,0,0,1
167,0,20,0,0,1
192,0,408,0,0,1
192,0,132,0,0,1
300,0,417,0,0,0
300,0,78,0,0,0
248,0,60,0,1,1
248,3.05,480,1,1,1
222,0,175,0,0,0
78,0,320,0,0,0
78,0,60,0,0,0
416,0,376,0,0,0
416,0,47,0,0,0
460,0,225,0,0,0
1200,0,340,0,0,0
348,0,630,0,0,0
114,0,180,0,0,0
114,0,23,0,0,0
44,0,234,0,0,1
368,0,258,0,0,0
244,0,252,0,0,0
63,0,160,0,0,1
91,0,380,0,0,0
65,0,64,0,0,0
66,0,50,0,0,0
156,0,216,0,0,1
170,0,212,0,0,0
79,0,297,0,0,1
550,0,415,0,0,1
167,0,417,0,0,0
102,0,242,0,0,0
102,0,61,0,0,0
123,0,364,0,0,0
123,0,68,0,0,0
90,0,400,0,0,0
66,0,305,0,0,1
39,0,200,0,0,0
92,0,227,0,0,0
92,0,60,0,0,0
60,3.53,235,1,0,0
96,0,190,0,0,0
138,0,606,0,0,0
188,0,208,0,0,0
66,0,325,0,0,0
120,0,405,0,0,0
45,0,195,0,0,0
219,0,364,0,0,0
60,0,182,0,0,0
60,0,23,0,0,0
100,0,115,0,0,0
100,0,22,0,0,0
34,0,215,0,0,0
200,0,520,0,0,0
200,0,98,0,0,0
70,0,270,0,0,0
104,0,177,0,0,0
478,0,340,0,0,0
92,0,150,0,0,0
84,0,339,0,0,1
333,0,460,0,0,0
172,0,468,0,0,0
406,0,584,0,0,0
191,0,568,0,0,1
267,0,568,0,0,0
482,0,496,0,0,0
582,0,492,0,0,0
139,0,462,0,0,0
162,0,440,0,0,0
104,0,304,0,0,0
210,0,48,0,0,0
210,0,380,0,0,0
300,0,417,0,0,0
339,0,320,0,0,1
144,0,489,0,0,0
335,0,850,0,0,1
183,0,140,0,0,0
415,0,468,0,0,0
236,0,325,0,0,0
112,0,45,0,0,0
140,0,417,0,0,0
112,0,280,0,0,0
185,0,185,0,0,0
41,3.03,140,1,0,0
607,0,680,0,0,1
607,0,85,0,0,1
398,0,120,0,0,1
32,0,50,0,0,0
147,0,240,0,0,0
47,0,150,0,0,0
216,0,247,0,0,0
137,0,260,0,0,1
294,0,644,0,0,0
27,0,57,0,0,0
119,0,143,0,0,0
75,0,83,0,0,0
75,0,86,0,0,1
360,0,520,0,0,0
359,0,1400,0,0,0
200,0,525,0,0,0
1062,0,1000,0,0,0
673,0,448,0,0,0
250,0,275,0,0,0
945,0,578,0,0,0
493,0,708,0,0,0
416,0,400,0,0,0
42,0,142,0,0,0
198,6.98,458,1,0,1
216,0,222,0,0,0
88,0,171,0,0,0
47,6.86,34,1,0,0
47,6.42,136,1,0,0
74,4.55,81,1,0,0
52,6.46,162,1,1,0
39,4.99,136,1,1,1
38,0,109,0,0,0
120,3.11,317,1,0,0
55,6.2,135,1,0,1
55,5.41,34,1,0,1
47,6.67,120,1,1,1
63,7.7,140,1,1,0
50,6.34,142,1,0,0
50,6.02,35,1,0,0
114,0,189,0,0,0
72,0,83,0,0,1
71,0,143,0,0,0
1165,0,126,0,0,0
1165,0,124,0,0,0
1165,0,108,0,0,0
400,0,124,0,0,0
400,0,112,0,0,0
258,0,112,0,0,0
349,0,111,0,0,0
1200,0,140,0,0,0
50,0,101,0,0,1
102,0,116,0,0,0
264,4.59,223,1,0,0
52,0,205,0,1,0
59,3.02,135,1,0,0
83,3.14,135,1,0,0
86,3.13,135,1,0,0
324,0,91,0,0,1
112,0,132,0,0,0
53,0,118,0,0,0
272,4.65,157,1,0,0
36,3.02,136,1,0,1
228,0,188,0,0,1
36,0,173,0,1,0
228,0,376,0,0,0
78,0,204,0,0,0
94,0,136,0,0,1
78,0,63,0,0,1
54,0,110,0,0,0
63,5.81,190,1,0,1
63,7.69,48,1,0,1
155,0,252,0,1,1
92,0,175,0,0,0
92,5.64,44,1,0,0
87,0,86,0,0,1
167,0,397,0,0,1
139,0,250,0,0,0
38,0,127,0,0,1
54,0,114,0,0,1
46,5.73,78,1,0,0
46,7.01,19,1,0,0
67,6.68,216,1,0,0
120,0,109,0,0,0
144,3.82,168,1,0,0
183,0,202,0,0,1
204,3.06,202,1,0,0
131,0,171,0,0,0
127,0,211,0,0,0
74,0,195,0,0,1
63,0,146,0,0,0
63,6.41,27,1,0,0
56,0,156,0,0,0
397,0,241,0,0,0
200,0,204,0,0,0
56,3.47,128,1,0,1
550,3.07,447,1,0,0
47,0,130,0,0,1
65,3.99,208,1,0,1
146,0,187,0,0,0
263,0,300,0,0,1
250,0,400,0,0,1
108,0,115,0,0,0
141,0,221,0,0,0
100,0,216,0,0,0
74,5.73,212,1,0,0
360,6.72,336,1,0,0
360,7.72,84,1,0,0
70,6.22,220,1,0,0
70,6.17,55,1,0,0
240,3.65,512,1,0,0
450,0,600,0,0,0
285,3.22,636,1,0,1
74,7.01,208,1,0,0
74,7.72,52,1,0,0
95,4.32,269,1,0,0
60,6.32,186,1,0,1
60,6.92,47,1,0,1
107,0,199,0,0,0
38,0,143,0,0,0
98,6.54,279,1,0,1
98,7.21,70,1,0,1
137,6.46,30,1,0,0
140,4.71,308,1,0,0
100,3.84,325,1,0,0
117,4.2,225,1,0,0
125,0,33,0,0,1
61,0,157,0,0,0
161,0,424,0,1,0
114,0,192,0,0,0
71,6.88,224,1,0,0
71,6.79,56,1,0,0
148,7.16,295,1,0,1
95,0,198,0,0,0
181,4.8,279,1,0,1
181,6.03,70,1,0,1
66,3.92,225,1,0,0
56,0,205,0,0,0
83,5.79,73,1,0,1
83,6.29,292,1,0,1
80,6.46,169,1,0,1
80,7,42,1,0,1
336,0,186,0,0,0
336,0,206,0,0,0
70,6.9,44,1,0,0
70,6.35,178,1,0,0
113,6.38,252,1,0,1
113,7.5,63,1,0,1
68,0,198,0,0,0
40,0,151,0,0,0
83,0,178,0,0,0
65,6.2,198,1,0,0
65,7.43,50,1,0,0
106,6.93,257,1,0,0
47,4.71,150,1,0,0
83,6.78,224,1,0,0
83,7.41,56,1,0,0
56,0,179,0,0,0
100,0,170,0,0,0
50,6.48,170,1,0,0
50,6.73,42,1,0,0
57,0,265,0,0,1
46,0,142,0,0,1
195,0,172,0,0,0
145,0,242,0,0,0
76,0,216,0,0,0
71,4.93,270,1,0,0
52,0,140,0,0,1
544,3.05,252,1,0,0
72,0,147,0,0,1
323,0,268,0,0,0
107,0,288,0,0,0
75,6.56,191,1,0,0
75,7.13,48,1,0,0
130,3.37,328,1,0,1
97,6.4,266,1,0,0
97,7.29,67,1,0,0
94,0,191,0,0,0
119,0,210,0,0,0
89,0,141,0,0,0
120,0,180,0,0,0
120,8.3,243,1,0,0
72,0,192,0,0,1
105,4.67,256,1,0,0
103,0,293,0,0,1
90,4.21,380,1,0,1
47,4.03,195,1,0,0
82,0,228,0,0,0
53,4.41,180,1,1,0
62,3.63,231,1,0,0
66,5.35,46,1,0,1
66,6.13,184,1,0,1
72,0,252,0,0,0
84,6.77,65,1,0,1
84,6.25,260,1,0,1
186,3.19,174,1,0,0
67,6.13,156,1,0,1
67,6.21,39,1,0,1
73,6.44,45,1,0,0
699,3.72,252,1,0,0
72,0,180,0,0,0
47,0,100,0,0,1
30,0,155,0,0,1
156,0,216,0,0,0
182,0,90,0,0,0
82,7.19,64,1,0,1
82,6.07,255,1,0,1
68,0,214,0,0,0
55,0,149,0,0,0
900,0,256,0,0,0
35,3.93,90,1,0,1
401,4.22,150,1,0,0
210,0,328,0,0,0
24,0,65,0,0,1
54,6.91,228,1,0,0
90,0,141,0,0,0
179,0,124,0,0,1
179,0,16,0,0,1
65,0,247,0,0,0
64,4.82,242,1,0,0
130,0,230,0,0,0
68,0,125,0,0,0
84,0,167,0,0,0
84,4.43,42,1,0,0
101,0,256,0,0,0
48,0,135,0,0,1
44,4.07,166,1,0,0
84,0,350,0,0,0
175,0,183,0,0,0
420,3.06,213,1,0,0
180,0,185,0,0,0
172,0,192,0,0,1
72,0,50,0,0,0
54,0,156,0,0,1
65,7.4,203,1,0,1
70,3.02,170,1,0,1
70,5.52,42,1,0,1
100,3.52,247,1,0,0
142,0,315,0,0,0
83,0,230,0,0,1
58,6.85,149,1,0,0
78,7.12,256,1,0,1
101,7.47,380,1,0,0
116,3.35,288,1,0,1
276,0,612,0,0,1
144,0,412,0,0,0
55,3.71,190,1,0,1
123,0,417,0,0,0
108,0,168,0,0,0
120,0,320,0,0,0
63,3.5,304,1,0,0
139,7.62,323,1,0,0
94,0,229,0,0,0
81,0,212,0,0,0
174,0,144,0,0,1
70,0,235,0,0,0
66,0,128,0,0,1
94,7.06,61,1,0,0
94,6.77,244,1,0,0
269,3.47,539,1,0,0
52,3.14,202,1,0,0
119,3.55,224,1,0,0
63,6,37,1,0,1
63,3.39,149,1,0,1
96,6.49,228,1,0,0
96,7.33,57,1,0,0
76,0,176,0,0,0
80,0,161,0,0,0
36,0,143,0,0,1
90,0,168,0,0,1
143,4.59,378,1,1,0
82,6.01,292,1,0,0
152,3.09,130,1,0,1
47,0,195,0,0,0
98,7.18,276,1,0,0
98,6.84,69,1,0,0
57,0,171,0,0,0
153,0,124,0,0,0
226,0,172,0,0,0
62,0,170,0,0,0
101,0,417,0,0,0
576,0,500,0,0,0
343,0,358,0,0,0
900,3.77,1500,1,0,0
391,3.63,584,1,0,0
1000,0,504,0,0,0
1070,0,409,0,0,0
350,0,439,0,0,0
150,0,511,0,0,1
360,0,520,0,0,0
458,0,340,0,0,0
450,0,500,0,0,0
540,0,496,0,0,1
369,0,212,0,0,1
145,0,339,0,0,0
113,0,340,0,0,0
61,0,172,0,0,1
240,0,490,0,0,0
129,3.64,275,1,0,1
153,0,248,0,0,1
800,0,580,0,0,0
400,0,658,0,0,0
147,3.07,141,1,0,1
238,7.46,499,1,0,0
220,0,492,0,0,0
144,0,142,0,0,1
124,0,276,0,0,1
144,0,440,0,0,0
118,0,220,0,0,0
89,0,230,0,0,1
50,4.76,210,1,0,1
330,0,404,0,0,0
72,4.36,307,1,0,0
79,6.1,180,1,0,0
79,6.86,45,1,0,0
56,0,154,0,0,0
180,3.2,420,1,0,0
189,0,208,0,0,0
108,0,41,0,0,1
167,0,260,0,0,0
81,3.03,227,1,0,0
56,0,177,0,0,1
64,0,184,0,0,1
76,0,141,0,0,0
276,0,1000,0,0,0
337,0,879,0,0,0
176,0,172,0,0,1
259,0,976,0,0,1
540,0,596,0,0,0
245,0,152,0,0,0
245,0,19,0,0,0
96,0,122,0,0,0
144,6.26,195,1,0,1
52,0,230,0,0,0
120,0,236,0,0,0
180,0,347,0,0,0
329,0,720,0,0,0
118,0,244,0,0,1
241,0,387,0,0,0
321,0,204,0,0,0
144,0,135,0,0,0
66,0,218,0,0,1
49,0,139,0,0,1
70,0,100,0,0,0
160,0,276,0,0,0
91,7.55,200,1,0,1
37,0,127,0,0,0
185,0,371,0,0,0
72,6.26,250,1,0,0
325,0,912,0,0,0
38,0,164,0,0,1
420,3.49,975,1,0,0
158,0,350,0,0,0
349,3.3,546,1,0,0
102,0,42,0,0,0
122,3.33,353,1,0,1
102,3.28,232,1,1,1
78,0,99,0,0,1
165,3.12,182,1,0,1
64,0,160,0,0,0
75,7.04,53,1,0,0
75,6.39,212,1,0,0
59,6.49,151,1,0,1
59,7,38,1,0,1
63,6.19,188,1,0,0
63,7.37,47,1,0,0
66,4.48,191,1,1,0
96,0,212,0,0,0
59,0,160,0,0,1
132,0,168,0,0,1
94,0,264,0,0,0
74,7.38,60,1,0,1
74,6.29,238,1,0,1
118,0,131,0,0,0
121,6.45,223,1,1,1
121,6.81,56,1,1,1
38,0,162,0,0,0
66,0,240,0,1,1
41,0,161,0,1,1
66,7.02,203,1,0,0
85,6.15,234,1,1,0
85,6.82,58,1,1,0
61,0,210,0,0,0
77,0,208,0,0,0
205,0,521,0,0,0
269,0,504,0,0,0
315,0,417,0,0,1
163,0,399,0,0,0
225,0,440,0,0,1
780,0,1338,0,0,0
133,0,416,0,0,0
240,0,319,0,0,0
216,0,336,0,0,0
150,0,379,0,0,0
77,0,193,0,0,0
72,6.96,225,1,0,0
78,0,355,0,0,0
38,4.24,142,1,0,1
250,0,451,0,0,0
100,8.17,46,1,0,1
96,0,298,0,0,0
108,0,152,0,0,1
149,0,248,0,1,0
250,0,493,0,0,0
120,0,210,0,0,0
89,0,350,0,0,1
406,3.42,190,1,0,0
127,0,452,0,0,0
300,3.17,136,1,0,0
300,3.18,131,1,0,0
70,0,134,0,0,1
50,0,150,0,0,0
95,0,323,0,0,0
89,0,172,0,0,0
153,0,443,0,0,0
100,6.74,184,1,0,1
140,0,345,0,0,1
217,0,417,0,0,0
205,0,463,0,0,0
50,0,204,0,0,0
414,0,141,0,0,0
750,3.58,1468,1,0,0
110,0,218,0,0,0
46,0,238,0,0,0
194,0,75,0,0,1
107,5.24,23,1,0,0
107,0,272,0,0,0
124,3.64,154,1,0,0
132,9.61,50,1,0,0
64,0,177,0,0,1
132,6.77,200,1,0,0
103,6.3,216,1,0,0
103,7.69,54,1,0,0
73,0,265,0,0,0
58,3.06,180,1,0,0
72,6.39,132,1,0,0
67,0,179,0,1,0
62,6.6,260,1,1,0
93,7.01,181,1,0,0
227,3.31,200,1,0,0
74,0,194,0,0,0
65,0,41,0,0,0
49,0,40,0,0,1
160,0,182,0,0,0
88,0,245,0,0,1
65,0,165,0,0,0
64,7.22,219,1,0,1
71,6.16,186,1,0,1
71,5.72,46,1,0,1
47,6.9,76,1,0,1
47,7.81,19,1,0,1
38,3.3,177,1,0,0
114,4.62,307,1,0,0
128,0,182,0,0,0
60,0,188,0,0,0
101,0,177,0,0,0
57,0,161,0,0,0
32,0,158,0,0,0
114,0,290,0,0,1
78,0,213,0,0,1
80,0,210,0,0,0
62,6.05,34,1,0,0
75,4.09,180,1,0,0
126,0,291,0,0,0
64,6.44,188,1,1,1
64,6.99,47,1,1,1
42,3.35,187,1,0,1
39,6.42,171,1,0,0
29,3.24,180,1,0,0
47,3.6,160,1,0,1
63,3.84,212,1,0,1
49,6.11,169,1,1,1
295,0,220,0,0,1
81,0,220,0,0,1
180,0,33,0,0,0
77,3.77,255,1,0,0
48,0,175,0,0,0
97,0,192,0,0,0
52,0,190,0,0,0
77,7.16,247,1,1,0
55,4.71,264,1,0,0
256,7.09,52,1,0,0
256,6.73,208,1,0,0
82,7.48,266,1,0,1
54,4.47,206,1,0,0
70,5.86,53,1,0,0
70,6.5,212,1,0,0
53,0,176,0,0,1
96,3.21,181,1,0,0
66,7.64,47,1,0,1
66,6.82,186,1,0,1
81,7.51,52,1,0,0
81,6.56,207,1,0,0
110,7.42,36,1,0,0
110,6.72,144,1,0,0
60,0,134,0,0,0
54,0,118,0,0,0
54,0,22,0,0,0
300,3.02,116,1,0,0
60,0,88,0,0,0
50,3.47,171,1,0,0
66,6.66,181,1,0,0
66,8.37,45,1,0,0
82,0,177,0,0,1
39,7.05,87,1,0,1
39,7.86,22,1,0,1
33,6.7,105,1,0,1
41,3.1,180,1,0,1
90,0,208,0,1,1
109,0,69,0,0,0
38,0,129,0,0,0
71,6.79,187,1,0,0
71,6.84,47,1,0,0
90,6.27,172,1,0,1
47,3.13,194,1,0,0
335,0,332,0,0,1
119,5.87,55,1,0,1
66,6.49,180,1,0,1
66,7.56,45,1,0,1
72,6.63,187,1,0,0
72,6.92,47,1,0,0
66,6.94,45,1,0,0
66,6.42,181,1,0,0
63,7.37,230,1,1,0
92,0,184,0,0,0
114,6.1,36,1,0,1
118,4.19,205,1,0,0
117,0,199,0,0,0
305,0,414,0,0,0
102,3.43,198,1,0,0
193,0,448,0,0,1
74,0,150,0,0,1
60,0,284,0,0,0
104,0,132,0,0,1
98,0,180,0,0,0
41,0,114,0,0,0
74,0,400,0,0,1
210,0,190,0,0,0
81,0,124,0,1,1
66,3.52,230,1,0,0
122,7.28,230,1,0,0
124,0,120,0,0,0
90,0,230,0,0,1
99,7.25,72,1,0,0
53,4.17,258,1,0,0
65,0,231,0,0,1
225,4.43,278,1,0,0
95,0,271,0,0,0
157,0,413,0,0,0
168,0,352,0,0,1
168,0,44,0,0,1
68,0,156,0,1,1
60,0,206,0,0,0
161,0,291,0,0,0
84,0,329,0,0,0
60,6.61,207,1,0,0
91,0,288,0,0,0
29,0,50,0,0,1
80,0,270,0,0,0
222,0,378,0,0,0
231,0,103,0,0,1
231,0,548,0,0,1
297,0,296,0,0,0
1200,0,673,0,0,0
216,0,250,0,0,0
196,0,690,0,0,0
173,0,290,0,0,1
100,0,245,0,0,0
108,0,316,0,0,1
250,0,400,0,0,0
144,0,356,0,0,0
96,0,379,0,0,1
292,3.05,267,1,0,0
237,3.53,184,1,0,1
335,0,238,0,0,0
295,6.91,310,1,0,1
840,0,1193,0,0,0
144,0,202,0,0,1
99,0,200,0,0,0
95,0,86,0,0,1
35,0,200,0,0,1
50,6.5,42,1,0,0
50,0,168,0,0,0
75,6.07,188,1,0,0
75,5.42,47,1,0,0
202,0,249,0,0,0
144,0,282,0,0,0
216,0,273,0,0,0
180,0,195,0,0,0
450,0,388,0,0,0
502,0,760,0,0,0
160,0,168,0,0,0
144,0,336,0,0,1
81,0,344,0,0,0
240,0,312,0,0,0
161,0,338,0,0,1
107,4.36,382,1,0,0
200,0,250,0,0,0
151,3,240,1,0,0
233,0,324,0,0,0
233,0,340,0,0,0
329,0,270,0,0,0
103,0,317,0,0,0
60,7.11,210,1,1,1
187,0,207,0,0,0
187,0,207,0,0,0
161,0,417,0,0,0
100,0,252,0,0,0
84,0,150,0,0,1
264,0,272,0,0,0
77,6.47,269,1,0,0
195,0,575,0,0,0
914,0,736,0,0,0
198,5.82,50,1,0,0
103,0,352,0,0,0
129,0,200,0,0,0
970,0,600,0,0,0
375,0,520,0,0,0
179,0,500,0,0,0
126,0,252,0,0,1
74,0,300,0,0,0
68,5,253,1,0,0
144,0,279,0,0,0
57,0,117,0,0,0
687,0,850,0,0,0
1404,0,650,0,0,0
504,0,500,0,0,0
234,4.96,380,1,0,0
240,0,382,0,0,0
280,0,87,0,0,0
280,0,692,0,0,0
1500,0,519,0,0,0
257,0,559,0,0,0
400,0,415,0,0,0
100,0,278,0,0,1
353,0,174,0,0,0
85,3.74,175,1,0,0
500,3.07,412,1,0,0
211,0,96,0,0,0
173,0,272,0,0,0
143,0,130,0,0,0
21,0,65,0,0,1
38,0,180,0,0,1
55,0,77,0,0,0
214,4.09,648,1,0,0
55,0,300,0,0,0
200,0,504,0,0,0
155,0,330,0,0,0
96,3.63,420,1,0,0
72,0,164,0,0,0
162,0,314,0,0,0
456,4.38,418,1,0,0
40,0,256,0,0,0
92,4.04,337,1,0,0
204,3.68,524,1,0,0
238,3.74,529,1,0,0
282,4.16,522,1,0,0
101,3.66,354,1,0,0
58,0,192,0,0,0
46,0,138,0,0,1
31,0,105,0,0,1
57,0,230,0,0,0
48,0,199,0,0,0
36,0,123,0,0,0
43,0,128,0,0,0
64,0,211,0,0,1
52,0,138,0,0,0
92,0,210,0,0,1
26,0,108,0,0,0
44,0,212,0,0,1
313,0,256,0,0,1
113,0,242,0,0,0
50,0,114,0,0,0
36,0,98,0,0,1
39,0,111,0,0,1
41,0,108,0,0,1
82,0,124,0,0,1
102,0,280,0,0,0
138,3.6,396,1,1,0
74,0,188,0,0,0
88,3.09,371,1,0,0
123,0,109,0,0,0
57,0,208,0,0,1
101,4.14,179,1,0,0
52,0,152,0,0,1
151,0,197,0,0,0
71,0,80,0,0,0
40,0,135,0,0,1
149,0,319,0,0,0
45,0,175,0,0,1
43,3.36,297,1,0,0
462,0,750,0,0,0
22,0,70,0,0,0
417,0,500,0,0,0
181,0,348,0,0,0
520,0,215,0,0,0
74,0,216,0,0,0
26,0,124,0,0,1
282,0,140,0,0,0
56,0,217,0,0,0
90,0,149,0,0,0
78,3.18,131,1,0,0
807,0,560,0,0,0
326,0,102,0,0,0
317,0,225,0,0,0
228,3.01,321,1,0,0
222,0,285,0,0,1
28,0,153,0,0,0
201,0,176,0,0,0
35,0,155,0,0,0
359,4.21,188,1,0,0
78,0,85,0,0,0
66,0,150,0,0,0
83,0,210,0,0,0
101,0,200,0,0,0
106,0,139,0,0,0
102,4.23,187,1,0,0
250,3.19,260,1,0,0
105,4.24,181,1,0,0
102,0,288,0,0,0
54,4.01,188,1,0,0
210,4.13,132,1,0,0
59,0,155,0,0,1
114,3.51,225,1,0,1
84,0,208,0,0,0
210,4.13,132,1,0,0
105,3.5,312,1,1,0
386,4.09,1297,1,0,1
53,0,179,0,0,0
47,0,125,0,0,1
578,0,304,0,0,0
94,3.93,292,1,0,0
49,0,156,0,0,0
90,0,240,0,0,1
310,0,394,0,0,0
261,0,469,0,0,0
291,0,435,0,0,0
86,0,127,0,0,0
238,0,300,0,0,0
74,0,146,0,0,0
86,0,164,0,0,0
148,0,308,0,0,0
264,0,417,0,0,0
142,0,616,0,0,0
162,0,134,0,0,0
19,0,63,0,0,1
89,0,217,0,0,0
64,0,160,0,1,0
199,0,285,0,0,0
85,0,290,0,0,1
160,0,215,0,0,1
159,9.63,26,1,0,0
159,0,206,0,0,0
49,0,130,0,0,1
49,0,33,0,0,1
67,0,203,0,0,0
102,3.04,144,1,0,0
102,10.77,36,1,0,0
29,0,100,0,0,1
28,0,95,0,1,1
180,0,417,0,0,0
105,0,72,0,0,0
